mean,regionname,state
171125.296875,Wareham,MA
141490.765625,Mechanicstown,NY
34333.734375,Clairton,PA
24121.6875,Girardville,PA
110156.226562,Reedley,CA
346503.71875,West Newbury,MA
110023.695312,Gunplain Township,MI
77547.7890625,LeoCedarville,IN
212521.28125,Bay Harbor Islands,FL
55767.0664062,Bay City,MI
142598.796875,Chaplin,CT
77302.0078125,Cleveland,TN
146715.265625,Town of Hurley,NY
151502.015625,Orchards,WA
78397.9921875,Franklin,IN
267865.0625,Old Saybrook,CT
230143.375,Annapolis,MD
257964.25,Bonita,CA
102525.304688,Wilmington Township,PA
61096.3867188,Town of Seneca Falls,NY
446079.5625,Edgartown,MA
128628.109375,Rochester Hills,MI
97307.2265625,Westvale,NY
99859.4375,Shippensburg Township,PA
314673.03125,Somerville,MA
157136.953125,Pine Knoll Shores,NC
96284.3359375,Angola,IN
40203.6132812,Dunlap,IL
96550.6015625,Cibolo,TX
145210.046875,Glen Burnie,MD
89220.078125,Buhl,ID
12949.7988281,Streator,IL
19804.015625,Lawrence Park,PA
95195.1796875,Freedom,CA
102136.945312,Kennedy Township,PA
62595.5820312,Austin,MN
1176053.375,Fisher Island,FL
19259.0371094,Milton,IN
119875.101562,O'Hara Township,PA
105063.054688,Town of West Bend,WI
173593.578125,Ewa Beach,HI
148105.625,Saluda,NC
148695.1875,Talent,OR
136738.546875,Lathrup Village,MI
151165.859375,Oxoboxo River,CT
48767.46875,Eagleville,PA
89574.296875,Worth,IL
224051.0,Stanwood,WA
129401.203125,Topping,VA
79793.578125,Pleasant Run Farm,OH
80477.5078125,Carlisle,OH
57802.4101562,Erwin,NC
180008.03125,Nuevo,CA
435385.9375,Gulf Stream,FL
106416.46875,North Canton,OH
181073.5,Barkhamsted,CT
86204.8203125,Bluffton,OH
38553.4140625,Le Ray,NY
76820.484375,Walnut Cove,NC
60223.2929688,Williamston,SC
347332.59375,Westwood,MA
59908.4335938,Lake Alfred,FL
73824.5,Gosport,IN
89771.484375,Cudahy,CA
193907.625,Upper Gwynedd Township,PA
84340.1640625,Milwaukee,WI
15967.8710938,Tremont Township,PA
554269.5,Darien,CT
19599.5976562,Perry,GA
124563.054688,Long Hill,CT
401549.75,Wilton,CT
29092.7714844,North Sewickley Township,PA
101177.914062,Nelson,NY
17567.4707031,Gloversville,NY
95423.6953125,Dewitt Township,MI
68003.6171875,Butler,MO
154013.65625,Puyallup,WA
88859.0390625,Pembroke,NY
49700.0,Warrior,AL
139874.703125,Rockwell,AR
69663.8515625,Houston,PA
241549.796875,Plympton,MA
167328.109375,Saint Louis Park,MN
139633.734375,Three Lakes,FL
225241.765625,Groton,MA
20504.8183594,Galveston,IN
254193.171875,Santa Fe,NM
66322.4921875,Springfield Township,PA
112141.367188,Ossipee,NH
181185.9375,Burien,WA
73055.421875,Laredo,TX
71327.7109375,Town of Mexico,NY
500920.28125,El Segundo,CA
116716.0625,Mantua,OH
116346.585938,Brownsville,OR
65974.6953125,Labelle,FL
134122.890625,Gloucester,VA
77542.5703125,Salisbury,NC
1022954.0625,Del Monte Forest,CA
42428.1132812,Concord,NY
109971.890625,Middleton,ID
205954.21875,Bothell,WA
93988.7578125,Manson,WA
126631.726562,Lakemoor,IL
89848.9921875,Merriam,KS
120499.195312,Ruther Glen,VA
156944.578125,Waldorf,MD
138914.453125,Winter Park,FL
29465.8632812,Salina,KS
107233.734375,Aberdeen,MD
55808.4335938,Fort Meade,FL
263110.84375,Bedminster,NJ
79482.734375,Kingman,AZ
114643.375,Susquehanna Township,PA
110495.984375,Fort Wright,KY
87583.1328125,Byron,GA
55414.4570312,Berkeley,MO
57127.3085938,Madison,AL
79828.515625,Fort Walton Beach,FL
74728.515625,Golf Manor,OH
128988.351562,Manor Township,PA
108216.0625,New Britain,CT
60842.1679688,Parker City,IN
161995.984375,Town of Raymond,NH
146777.515625,Buffalo Grove,IL
167212.046875,Nokomis,FL
51681.9257812,Medina,NY
72600.8046875,Fruitland Park,FL
135310.4375,Mechanicsville,VA
280107.25,Melrose,MA
83831.328125,Dover,OH
35099.5976562,Oaktown,IN
157565.0625,Horsham,PA
123020.882812,Town of Topsfield,MA
178148.1875,Town of Goshen,NY
217448.59375,Jacksonville,OR
70002.0078125,Town of Watertown,NY
260401.203125,Newport,RI
184019.671875,Fircrest,WA
151298.796875,Macedonia,OH
457139.71875,Dana Point,CA
95349.796875,Withamsville,OH
39361.8476562,Carroll,OH
143229.71875,Lake George,CO
65538.953125,Delphos,OH
125849.796875,Federal Way,WA
155136.546875,Town of Skaneateles,NY
78206.421875,Bridgeville,PA
211342.96875,Lower Makefield,PA
710490.4375,La Canada Flintridge,CA
135283.125,Clifton Park,NY
75931.7265625,Altamonte Springs,FL
88340.1640625,Ocean City,FL
64931.7265625,Conklin,NY
118496.789062,Fleetwood,PA
78875.90625,Monroe Township,MI
53159.8398438,Scranton,SC
347560.15625,Arroyo Grande,CA
114342.171875,Trinity,NC
94299.6015625,Port Saint Lucie,FL
128674.296875,Lake Park,FL
34532.53125,Collier Township,PA
208713.25,Town of Amesbury,MA
139530.515625,Barnstead,NH
87720.8828125,Schererville,IN
142205.625,West University Place,TX
124238.554688,Middle River,MD
95063.8515625,Elsmere,DE
107189.960938,Bedford,TX
255302.015625,Bellevue,WA
127810.445312,Canaan,NH
67214.859375,Alliance,OH
158274.703125,Naperville,IL
121218.070312,Town of Geneseo,NY
300674.6875,Middleton,MA
24471.0839844,Louisburg,NC
125262.25,South Salt Lake,UT
218069.078125,Coal Creek,CO
133809.640625,Oak Island,NC
269442.96875,West WhittierLos Nietos,CA
131549.0,Weyers Cave,VA
116861.046875,San Jacinto,CA
247061.84375,Brush Prairie,WA
92243.7734375,Homewood,IL
78742.171875,Pleasant Run,OH
26027.7109375,Umatilla,OR
34965.8632812,Shenango Township,PA
117057.429688,Cary,NC
16186.7470703,Eckerty,IN
61455.421875,Byers,CO
188457.4375,Hebron,CT
92017.671875,Ojus,FL
125684.335938,Medford,OR
53486.7460938,Pagedale,MO
66554.6171875,Garrett,IN
278178.75,Pennsbury Township,PA
64518.875,Roebuck,SC
104733.734375,Wheatland,WI
345837.375,Homewood,CA
386261.40625,Lexington Hills,CA
35428.515625,Riverbank,CA
48403.6132812,Hayden,CO
109007.632812,Progress,PA
118177.914062,Grand Junction,CO
138558.234375,Denver,PA
130393.171875,Stallings,NC
104287.953125,Adel,IA
69058.234375,Lafayette,IN
104192.367188,Acworth,GA
73548.59375,Winter Park,CO
157349.390625,Preston,CT
14151.0039062,Adamsville,AL
71253.8125,Asbury Park,NJ
21324.4980469,Noble,OK
147271.484375,Mt Hope,NY
126000.804688,York Township,PA
19236.9472656,Lowell,NC
244230.515625,Woodinville,WA
40632.9335938,Phoenix,NY
238068.671875,Brewster,MA
166740.96875,Flagstaff,AZ
120063.851562,Avondale,AZ
335009.6875,Normandy Park,WA
90429.71875,Hazelton,ID
23277.5097656,Williamsburg,OH
235360.640625,Kenmore,WA
59490.3632812,Avon Park,FL
27787.9511719,Crafton,PA
153820.890625,Newington,CT
51036.9492188,Town of Milford,NH
256487.546875,Norwalk,CA
264260.25,Simi Valley,CA
205604.015625,Town of Westerly,RI
190800.0,East Brandywine Township,PA
121867.070312,Spring Hill,TN
126519.273438,Bonners Ferry,ID
150258.640625,Town of Kinderhook,NY
174560.234375,Brookfield,IL
67090.359375,Holiday,FL
113763.851562,Maumee,OH
252434.140625,South Gate,CA
225638.15625,Town of Hanson,MA
159184.734375,Plymouth,MN
27850.6015625,Blasdell,NY
60289.5585938,Eatonville,FL
193663.453125,Framingham,MA
13961.8476562,Albany,GA
205593.171875,Auberry,CA
100932.53125,Laureldale,PA
340713.1875,Laguna Niguel,CA
45353.8164062,Brownstown,IN
175304.8125,Warminster,PA
131113.25,Virginia Beach,VA
204402.8125,Rancho Cucamonga,CA
313833.3125,Westminster,CA
197700.40625,Port Angeles,WA
71898.796875,Sugarcreek Township,PA
26055.421875,Corcoran,CA
76173.4921875,Canonsburg,PA
36031.7265625,McKeesport,PA
40755.0195312,Calhan,CO
22263.0527344,West Pike Run Township,PA
739728.375,Saratoga,CA
174156.625,Beacon,NY
101782.734375,Mack North,OH
438643.6875,Tisbury,MA
299540.9375,Moorpark,CA
175435.34375,Marysville,WA
212369.078125,Wyndmoor,PA
403195.25,Arcadia,CA
293969.8125,Redington Shores,FL
98581.125,Whitehall,PA
193166.671875,Santee,CA
227360.234375,Warwick Township,PA
96994.78125,Seffner,FL
67543.375,Roseville,MI
358730.15625,Kihei,HI
209272.296875,Auburn,CA
159231.734375,Woods Cross,UT
72229.71875,Lehigh Acres,FL
15548.5947266,Perry Township,PA
137289.5625,Helendale,CA
140489.5625,Lake Saint Croix Beach,MN
241289.953125,Quincy,MA
26920.0800781,Jamestown,OH
191283.53125,Dayton,MN
58247.7929688,Town of Waterloo,NY
10518.0722656,Oakland,PA
117001.609375,Towamencin Township,PA
107721.28125,Swannanoa,NC
117461.046875,Stephentown,NY
86277.9140625,Julian,NC
102051.804688,Stratmoor,CO
97639.359375,Mooresville,IN
14026.9072266,Dalton,GA
51041.3671875,Camden,NJ
86928.109375,Huntington Park,CA
245457.4375,Emerald Isle,NC
24402.8105469,Harrisonville,MO
113628.914062,Lake Orion,MI
35564.6601562,Beaufort,NC
137669.078125,Copake,NY
78757.828125,Oak Ridge,FL
188271.484375,Berlin,CT
26213.2539062,Bailey,NC
99335.7421875,Centralia,WA
94459.0390625,Lenexa,KS
85864.65625,Gardner,KS
199859.4375,Osprey,FL
91176.703125,Maywood,CA
223791.171875,Upper Hanover Township,PA
22473.0917969,Russiaville,IN
83746.984375,Town of Bergen,NY
130054.617188,Mounds View,MN
134384.734375,Park Forest Village,PA
197541.765625,Fawnskin,CA
248779.109375,Woodbridge,CT
150009.640625,Manchester,MO
138929.71875,Lady Lake,FL
61287.1484375,Frenchcreek Township,PA
138380.71875,Lehigh Township,PA
105363.453125,Bristol,IN
66456.2265625,Pekin,IL
39973.8945312,Charlestown,IN
45402.4101562,Groveland,FL
31886.7460938,Lakeland,NY
126185.539062,Downers Grove,IL
70811.2421875,Decatur,IN
268031.3125,Ocean Ridge,FL
169845.78125,Lombard,IL
95034.9375,Hendersonville,TN
73484.7421875,Solvay,NY
254070.6875,Alexandria,VA
107548.195312,Carlisle,PA
159789.15625,Lacey,NJ
156204.015625,Northglenn,CO
110062.648438,Ulysses,NY
94533.734375,Orion,IL
206473.09375,Town of Fishkill,NY
86667.46875,Bonner Springs,KS
180066.671875,Greenville,RI
160865.859375,Greenwood Lake,NY
86130.1171875,Madison Township,MI
124565.0625,Green Park,MO
66453.015625,Springdale Township,PA
146063.859375,Watertown Township,MI
32326.1035156,Cypress Lakes,FL
173048.59375,Pearl City,HI
243214.0625,Boring,OR
260495.984375,La Mirada,CA
21110.84375,Sumter,SC
124493.171875,Meriden,CT
180725.296875,Robbinsville Township,NJ
144766.265625,Town of Wilton,NH
77585.5390625,Piney,AR
120228.515625,Burbank,IL
153081.921875,Blandford,MA
195357.03125,Easton,MA
36045.78125,Weirsdale,FL
18329.3164062,Hinsdale,NY
137837.34375,Okemos,MI
127133.734375,Wolverine Lake,MI
106264.257812,New Palestine,IN
197547.390625,Wappinger,NY
616587.1875,Lafayette,CA
281113.25,Redmond,WA
110578.71875,Windsor Township,PA
50818.4726562,Idyllwild,CA
110378.3125,Helen,GA
227559.03125,Lutherville Timonium,MD
39585.9453125,Spring Township,PA
278057.40625,Fort Bragg,CA
137190.765625,LeacockLeolaBareville,PA
60224.8984375,Worthington,MA
29763.0527344,Woodward,IA
97816.46875,Chicago Ridge,IL
312409.21875,Poway,CA
181171.484375,Fairfield,CA
126874.296875,Astor,FL
201699.203125,East Millcreek,UT
68901.609375,Greenville,MI
94012.8515625,Conroe,TX
229102.8125,Nathrop,CO
342979.21875,Lynnfield,MA
105557.03125,Nashville,TN
187254.625,Belleair,FL
20261.4453125,Shepherd,TX
713446.25,Orinda,CA
106523.296875,Shiloh,PA
148983.125,North Branford,CT
140415.265625,Kure Beach,NC
88480.7265625,Pearcy,AR
131979.109375,Woodstock,NH
120857.828125,Ithaca,NY
309416.03125,Philipstown,NY
116068.273438,Fairview Township,PA
107622.890625,Dalton,OH
152741.359375,Tequesta,FL
225528.515625,Town of Rhinebeck,NY
43305.2226562,Bennington,NH
90115.6640625,Delray Beach,FL
75374.6953125,Holly Hill,FL
40402.8125,Glassport,PA
97781.9296875,Granbury,TX
159504.015625,Maple Grove,MN
73591.1640625,Fairfield,OH
80078.3125,Angier,NC
132369.875,Warrington Township,PA
199422.890625,Eatonville,WA
567774.5625,San Anselmo,CA
115219.679688,Candler,NC
87617.671875,Womelsdorf,PA
146726.90625,Boulder City,NV
48300.0,Bloomfield,CT
95007.2265625,Hewitt,TX
84187.1484375,Morning View,KY
434892.53125,Westhampton,NY
35224.0976562,Leslie,MO
54871.484375,Wenatchee,WA
165776.703125,Easthampton,MA
67671.484375,Allen Township,PA
22530.1210938,Xenia,OH
20421.2851562,Winter Garden,FL
31317.2695312,Uniontown,PA
72922.890625,North Webster,IN
142336.953125,Hazel Dell North,WA
309340.125,Fountain Valley,CA
189292.375,Harrisville,NH
119099.195312,Bath,PA
123277.109375,Marengo,IL
217910.84375,Bradley,CA
190158.640625,Tolland,MA
151891.171875,Chandler,AZ
126212.046875,Tuckerton,NJ
59797.9921875,Van Buren,NY
325483.625,Mount Kisco,NY
248670.28125,Salinas,CA
197451.8125,Randolph,MA
54479.5195312,Inkster,MI
91280.7265625,Dover,FL
107051.804688,Flowery Branch,GA
35711.2460938,Birdsboro,PA
91601.609375,Florence,KY
57485.9453125,Edgewood,OH
80862.6484375,Wawaka,IN
143518.46875,Yorktown,VA
249843.78125,Artesia,CA
67965.8671875,Alcoa,TN
55877.109375,Town of Albion,NY
138796.78125,Colrain,MA
144885.546875,Lakewood,CO
90778.3125,Great Falls,MT
95902.0078125,Fairport Harbor,OH
151287.953125,Clarkston,MI
191689.15625,Elkridge,MD
35793.9765625,Welby,CO
150280.328125,Mound,MN
170050.203125,Dover,NY
138632.125,Hinsdale,MA
108306.421875,Hampton Manor,NY
75424.8984375,Lakeville,IN
68890.765625,North Judson,IN
106156.226562,Whitemarsh Island,GA
152479.515625,Franconia,NH
136220.484375,Gurnee,IL
22493.5742188,Saint Clair,PA
162825.703125,Levittown,PA
169633.734375,Arvada,CO
121773.09375,Island Lake,IL
13541.7666016,Bessemer,AL
30174.296875,Chapman,KS
298568.28125,Minnetrista,MN
86963.8515625,Allegan,MI
68412.8515625,El Paso,TX
75177.109375,Pensacola,FL
141733.328125,Middletown,CT
93354.6171875,Murfreesboro,TN
165704.8125,Hidden Valley Lake,CA
169167.0625,Town of New Milford,CT
18455.0195312,Lake Worth,TX
131285.9375,Palmyra,VA
137297.1875,Deptford Township,NJ
228122.09375,Franklin,MA
168900.40625,Upper Frederick Township,PA
409286.625,Cambria,CA
90908.4375,Sandston,VA
104244.976562,Boxboro,MA
43549.3984375,Wellsboro,PA
442252.71875,Coto de Caza,CA
40660.2421875,Marlow,OK
48791.96875,Brackenridge,PA
164302.40625,Applewood,CO
154058.234375,Sandy,UT
90830.921875,League City,TX
125672.289062,Penn Township,PA
132996.390625,Towamensing Township,PA
165812.84375,Georgetown,TX
49220.8828125,Acworth,NH
112230.921875,Merced,CA
73648.1953125,Sardinia,OH
41925.3007812,Chattahoochee,FL
55843.375,Jackson,OH
82069.078125,Hopewell Township,PA
36208.8359375,Hickory Township,PA
89607.2265625,Eastlake,OH
160951.0,Willington,CT
100223.296875,Saluda,VA
229772.296875,Anacortes,WA
132500.40625,Elgin,IL
324583.1875,Boston,MA
55976.7070312,Cherryville,NC
66975.1015625,New Haven,IN
92522.4921875,Seagrove,NC
152185.546875,Chalfont,PA
116759.4375,Delaware City,DE
47034.1367188,Strathmore,CA
112717.671875,Winchester,MO
72759.4375,De Soto,MO
98338.953125,Batesville,IN
41311.6484375,Little Elm,TX
225251.8125,Treasure Island,FL
105069.882812,Fuquay Varina,NC
153188.75,Weldon Spring,MO
90489.9609375,Mapleton,MN
33268.6757812,Liverpool,NY
65475.9023438,Entiat,WA
256273.890625,Mill Creek,WA
124512.851562,Crimora,VA
110346.984375,Bellaire,TX
91815.2578125,Clayton,MI
67217.265625,Topeka,IN
175432.53125,Town of Ayer,MA
123713.25,Chicopee,MA
108363.054688,Bowling Green,OH
181497.59375,Palm Springs,CA
63087.1484375,Huntingdon,PA
119319.679688,Middlebury,IN
160507.625,Goshen,MA
77097.1875,Big Beaver,PA
104529.71875,Hypoluxo,FL
189484.34375,Norridge,IL
137662.25,Eaton,CO
76317.671875,Fairland,IN
22340.9628906,Livingston,TX
90801.609375,Munsons Corners,NY
126466.664062,South Middleton,PA
26686.3457031,Redfield,IA
64109.2382812,Lizton,IN
65556.625,Rancho Viejo,TX
335429.71875,Somers,NY
45083.1328125,Houston,MS
32265.4609375,Springville,NY
77884.7421875,Fort Pierce,FL
62928.515625,Saint Bernard,OH
47103.6132812,Swissvale,PA
117744.179688,Oshkosh,WI
120924.5,Berry Creek,CA
117863.054688,Ashland,VA
71296.3828125,Fountain City,IN
94893.9765625,Scott Township,PA
17206.828125,Huntington,IN
21239.3574219,California City,CA
40718.4726562,Galloway,OH
115691.164062,Sharonville,OH
271493.59375,San Marcos,CA
80271.484375,Boiling Springs,SC
144351.40625,Cottage Grove,MN
95584.7421875,Fountaintown,IN
230686.75,Butler Beach,FL
59383.9375,Bristol,TN
69478.71875,Hudson,MI
139632.125,Lower Saucon Township,PA
65083.5351562,Port Wentworth,GA
180404.421875,Ladera Heights,CA
75717.671875,Town of Fort Edward,NY
46601.6054688,Beaver Falls,PA
121251.804688,Alpharetta,GA
73553.015625,Town of Batavia,NY
100321.28125,Wawarsing,NY
158322.890625,Bel Air,MD
75335.7421875,Town of Greenwich,NY
115288.351562,Berne,NY
158593.171875,Westminster,MA
40558.6328125,Town of Burlington,WI
120325.703125,Hanover Township,PA
199140.96875,Oatfield,OR
258882.734375,Rancho Mirage,CA
51527.3085938,Normandy,MO
176236.953125,Harwinton,CT
176959.4375,Town of Wilbraham,MA
46242.9726562,Tecumseh,KS
98683.53125,Oldsmar,FL
94384.7421875,South Windham,CT
17668.2734375,Ranlo,NC
175016.46875,North Plains,OR
133518.875,Woonsocket,RI
97018.875,Oakmont,PA
255689.953125,Medina,MN
82445.3828125,Keego Harbor,MI
78279.921875,Dubois,IN
1880452.625,Los Altos Hills,CA
41553.0117188,Bridgeville,DE
28139.7597656,Baldwinsville,NY
29765.8632812,Mahoning Township,PA
21100.0,El Reno,OK
61957.8320312,Murrieta,CA
242279.109375,Fillmore,CA
97385.5390625,Kenhorst,PA
183394.375,Lakeland North,WA
137082.328125,Missoula,MT
36778.3125,Raymore,MO
59326.5078125,Hancock,NH
86651.40625,Overland Park,KS
241763.453125,Salisbury,CT
68430.921875,Arcadia,OH
75048.9921875,North Kingsville,OH
211650.609375,Springfield Township,PA
265635.34375,Calverton,NY
113925.703125,Barnardsville,NC
91980.7265625,Eau Claire,WI
289580.78125,Newcastle,CA
80351.40625,Portland,MI
66876.703125,LynnwoodPricedale,PA
107235.34375,Tustin,CA
16829.3164062,Burgaw,NC
233860.640625,Sharon,CT
212740.5625,Winthrop,WA
152798.390625,Town of Granby,MA
147442.5625,Roswell,GA
88348.9921875,South Daytona,FL
48864.2578125,Whitakers,NC
104227.710938,Lake LuzerneHadley,NY
246617.671875,Canyon Lake,CA
326124.53125,Mercer Island,WA
121875.5,North Fork,CA
61238.1523438,Lincoln Park,MI
29821.6875,Franklin,PA
84558.234375,Denton,TX
330686.65625,Cortez,FL
57884.3359375,Braddock Hills,PA
111494.375,Oak Forest,IL
170813.25,Deltaville,VA
282901.59375,Sunny Isles Beach,FL
244235.34375,Mulino,OR
32684.7382812,Grain Valley,MO
25896.3847656,Spring Hope,NC
163009.234375,Fife,WA
85598.390625,Brewerton,NY
276636.90625,Freeland,WA
99996.7890625,Mogadore,OH
164827.703125,Milton,WA
126240.5625,Jenkintown,PA
132508.828125,Crystal,MN
80230.1171875,Plymouth,IN
170261.046875,Port Saint Joe,FL
83735.34375,Grand Meadow,MN
227212.84375,Paso Robles,CA
102818.875,Shasta Lake,CA
131212.84375,McMinnville,OR
87932.53125,Town of Janesville,WI
69823.6953125,Mount Orab,OH
122393.976562,Fox Lake,IL
485482.46875,Southampton,NY
101538.554688,Rustburg,VA
350158.90625,Brentwood,CA
136675.09375,Timberwood Park,TX
23942.9726562,North Lauderdale,FL
132167.46875,Satellite Beach,FL
185614.0625,Lake Carmel,NY
167545.78125,Stillwater,MN
144875.09375,Pottsgrove,PA
127436.546875,Malta,NY
124735.34375,Land O Lakes,FL
141417.265625,Burnsville,MN
138142.96875,Oakdale,MN
152317.265625,Brockton,MA
130934.539062,Maggie Valley,NC
85930.1171875,Haverstraw,NY
144979.921875,Philomath,OR
435914.03125,Carpinteria,CA
255406.03125,Littleton,MA
115380.320312,Dekalb,IL
145860.640625,Hugo,MN
18722.4902344,Union City,PA
37331.7265625,Moxee,WA
110340.164062,Muhlenberg Township,PA
31401.2050781,Town of Adams,NY
81269.8828125,Port Charlotte,FL
63717.2695312,Newton Falls,OH
119991.5625,Northumberland,NY
140576.703125,Town of Enfield,NH
75171.0859375,Hartland,NY
608197.25,Millbrae,CA
102961.84375,Valley View,PA
272564.25,Bellflower,CA
295685.59375,Big Pine Key,FL
97203.2109375,Harrington,DE
42094.3789062,Chapin,SC
107632.929688,North Muskegon,MI
146660.234375,Clermont,FL
82054.21875,Dickson,TN
227416.46875,Oceano,CA
40085.140625,Lancaster,NY
306851.71875,Monterey Park,CA
133886.75,Washington Township,PA
79144.9765625,Town of Binghamton,NY
288537.21875,Bridgewater,CT
137620.484375,Nassau Bay,TX
48294.7773438,Tonasket,WA
186716.0625,Tigard,OR
189296.78125,Chesterbrook,PA
156477.90625,Fairview,NC
439542.5,Campbell,CA
112973.898438,Olathe,CO
78735.7421875,Hegins,PA
99298.390625,Rosemont,CA
131965.0625,West Valley City,UT
93711.2421875,Geneseo,IL
69410.0390625,Waynesburg,OH
55515.2617188,Myakka City,FL
73138.5546875,West Alexandria,OH
72407.6328125,Elkhart,IN
111436.546875,Mount Jackson,VA
151979.921875,Eugene,OR
38413.2539062,Lysander,NY
130676.703125,Shawangunk,NY
144169.078125,Conestoga Township,PA
252658.234375,Avocado Heights,CA
140432.125,Ellisville,MO
161773.09375,ArdenArcade,CA
505681.46875,East Foothills,CA
63093.5742188,Dickinson,ND
199947.796875,Northbridge,MA
138438.15625,Hummelstown,PA
117794.78125,Dickinson Township,PA
157035.75,Green Valley,AZ
123181.929688,North Las Vegas,NV
216231.734375,Riverside,IL
115187.148438,Overton,NV
77700.0,Elsmere,KY
201616.46875,Raritan Township,NJ
135692.765625,Crestwood,MO
146226.5,Brecknock Township,PA
116630.921875,Rochester,NH
96732.53125,Auburn,GA
121628.109375,Hiram,OH
185673.5,Half Moon Bay,CA
114024.898438,Goodview,MN
79554.6171875,De Leon Springs,FL
179156.625,Neptune,NJ
112877.914062,Oroville,CA
113917.671875,Saint George,MO
95536.1484375,Temple,PA
74255.8203125,Sand Springs,OK
102284.335938,West Little River,FL
114197.992188,Vernon Hills,IL
80106.421875,Palm Springs,FL
181175.5,Glocester,RI
219085.546875,Olympia Heights,FL
46245.78125,New Harmony,IN
108999.601562,North Bend,OR
126530.117188,San Bernardino,CA
37915.6640625,Columbus,IN
87012.453125,Town of Plattsburgh,NY
67948.59375,Shelbyville,IN
163891.5625,Plainsboro Township,NJ
12581.1240234,Laverne,OK
149289.953125,Westmont,IL
362324.53125,White Plains,NY
34076.7070312,Spanish Fort,AL
70900.0,Newark,OH
162625.703125,Sultan,WA
66302.0078125,Medway,OH
257433.328125,Martinez,CA
66488.3515625,Manor Township,PA
119553.414062,Rogue River,OR
57492.7695312,York,PA
198402.8125,North Druid Hills,GA
139307.625,Ludlow,MA
34701.6054688,Cambridge,IL
71214.4609375,Lithonia,GA
25988.3535156,Onalaska,TX
92736.9453125,Town of Newport,NH
66782.328125,Deer Park,TX
52631.7265625,Fraser,CO
227584.734375,Ocean City,MD
173279.921875,Frederick,CO
21062.2480469,Russellton,PA
32604.8183594,Linton,IN
48457.8320312,Rantoul,IL
168983.125,Edgewater,CO
186307.234375,Georgetown,CA
84818.875,South Vienna,OH
47700.4023438,Marion,IN
16926.5058594,Oolitic,IN
97766.265625,Laughlin,NV
105632.929688,Wonder Lake,IL
116876.703125,Paonia,CO
142318.078125,Magalia,CA
125479.117188,Carpentersville,IL
57791.5664062,Willsboro,NY
23235.7421875,Madisonville,KY
689146.875,Belmont,CA
86278.71875,Roanoke,VA
135542.171875,Clearlake Oaks,CA
82859.4375,Pierson,FL
30297.5898438,Catasauqua,PA
218159.4375,Pembroke,MA
227669.484375,Point Pleasant,NJ
132358.640625,Belleair Bluffs,FL
101598.796875,Oakland,OR
196640.15625,Graham,WA
27059.8398438,Town of Big Flats,NY
52251.8085938,Brownsville,TX
60385.140625,Knightstown,IN
136033.734375,Stafford Springs,CT
138627.703125,Town of Newburgh,NY
93717.265625,Wilson,PA
98238.953125,Dowling,MI
80428.9140625,North Buffalo Township,PA
284844.96875,Mahwah,NJ
106256.226562,Haslett,MI
192596.78125,Newton,NH
214470.28125,Roseville,CA
61368.6757812,Beverly Hills,FL
82854.21875,Salina,NY
58414.0546875,Town of Bennington,VT
9536.94824219,Danville,IL
253218.46875,Wilsonville,OR
203188.75,Milford,CT
118913.25,Baldwin City,KS
166338.546875,Millville,MA
70435.34375,Town of Horseheads,NY
103581.523438,Jensen Beach,FL
22440.5625,Garden City,GA
128456.625,Taylorsville,UT
182661.046875,Patterson,NY
542277.5625,Foster City,CA
204491.171875,Doylestown Township,PA
87672.2890625,Mauldin,SC
72608.8359375,Sturgis,MI
110047.390625,Fowler,CA
205140.5625,Hinsdale,IL
187585.546875,Lynn,MA
625086.8125,Larkspur,CA
96970.6796875,Raccoon Township,PA
58874.6992188,Florence,AZ
67904.4140625,Otis,MA
46173.4921875,Fulton,NY
95748.9921875,Wrightsville,PA
200326.109375,Lake Stevens,WA
112800.0,Edgewood,MD
90153.4140625,Hollister,CA
50156.625,Honea Path,SC
78107.6328125,Greenacres,FL
60072.6914062,Sandusky,OH
95226.90625,Effingham,IL
108251.007812,Troy,NH
63791.1640625,Adair,OK
65756.2265625,Chesaning,MI
77002.8125,Atascosa,TX
353502.8125,Fort Lee,NJ
97348.1953125,Leavenworth,WA
180048.1875,Conshohocken,PA
422483.40625,Brookline,MA
166159.84375,Dracut,MA
60935.7421875,Columbia,TN
117350.203125,Lake Luzerne,NY
55944.578125,Waverly,NY
187533.734375,Honey Brook Township,PA
92252.2109375,Coquille,OR
23840.5625,Franklin,OH
167556.625,South Weber,UT
152380.71875,North Wales,PA
88638.15625,Ogden,UT
172232.9375,East Haddam,CT
24814.859375,Sellersburg,IN
297306.4375,Watertown,MA
169894.78125,Exton,PA
11560.6425781,Saginaw,MI
361268.875,Makawao,HI
75550.203125,Avondale,CO
61560.640625,Montgomery,AL
261624.90625,Saint James,NY
142573.890625,Wimauma,FL
38532.1289062,North Salem,IN
21099.5976562,Jefferson Township,PA
141710.4375,Windsor Locks,CT
136177.90625,Bedford,MA
24465.4609375,Flemington,PA
74479.515625,Dayton,KY
61829.71875,Hubbard,OH
220393.578125,Estes Park,CO
151469.484375,Oronoco,MN
68673.09375,Cleveland,GA
211843.375,East Bridgewater,MA
83712.046875,Ocoee,FL
169221.28125,Coarsegold,CA
101824.09375,Springfield,MA
195233.328125,Hesperus,CO
222777.90625,Herndon,VA
143258.640625,Schaumburg,IL
171224.90625,Town of Portland,CT
121120.078125,Dania Beach,FL
281703.25,Eastham,MA
