mean,regionname,state
209482.328125,New Bedford,MA
121290.359375,Edgewood,KY
509672.46875,Bluffton,SC
330554.59375,Sacramento,CA
403119.28125,Big Bear City,CA
289612.75,East Lampeter Township,PA
206174.703125,University Heights,OH
736443.0,Livermore,CA
581834.5625,Wilton,CA
605265.875,Derry Township,PA
229806.03125,Elizabethtown,KY
295340.96875,Hatfield Township,PA
440307.21875,Des Peres,MO
43978.7148438,Fulton,NY
343192.75,Portland,OR
145085.140625,Glens Falls,NY
264022.5,New Windsor,NY
135650.609375,North Adams,MA
516992.90625,Holliston,MA
987365.375,Potomac,MD
433986.21875,Warrenton,VA
283399.96875,Hughson,CA
839245.75,Glenview,IL
721073.9375,Grosse Pointe Farms,MI
214419.671875,Lorton,VA
339450.28125,Upper Moreland Township,PA
266481.9375,Town of Niskayuna,NY
135063.046875,Amherst,MA
329156.125,Troy,MI
281860.65625,Saratoga Springs,UT
472755.90625,Upper Uwchlan Township,PA
163825.703125,Saint Clair Shores,MI
185522.09375,Middletown,NY
404174.40625,Town of Kingston,MA
88713.25,Shelton,WA
293796.4375,Mountlake Terrace,WA
169165.859375,Pendleton,OR
561632.625,Independence,MN
674630.8125,Wellfleet,MA
367529.625,Saugus,MA
424938.9375,Town of Delafield,WI
351145.3125,East Hempfield Township,PA
212403.609375,Grand Prairie,TX
664514.0625,Goleta,CA
349780.75,Sanford,FL
833678.125,Aptos,CA
431138.5,Shingle Springs,CA
555971.75,Norfolk,MA
350837.71875,Ontario,CA
2909292.5,Ross,CA
168803.609375,Carbondale,CO
526203.625,Gulf Breeze,FL
225757.4375,Ambler,PA
242145.78125,Maplewood,MN
215144.984375,Grafton,OH
317747.03125,Mesa,AZ
98737.75,Washington,PA
474273.6875,Edmonds,WA
215098.796875,Riverview,FL
300223.75,Forks Township,PA
68445.3828125,Athens,GA
427834.25,Springfield,VA
122600.0,Toppenish,WA
1026423.375,East Hills,NY
83504.015625,Town of Olean,NY
535513.3125,La Palma,CA
261996.390625,Brooklyn Park,MN
569720.3125,Fletcher,NC
267735.34375,Winter Haven,FL
226714.859375,Strongsville,OH
1158646.625,Somis,CA
418424.9375,Mansfield,MA
334544.96875,Litchfield Park,AZ
698515.8125,Melbourne Beach,FL
218567.0625,Crawfordville,FL
411259.75,Golden,CO
109620.078125,Milton Freewater,OR
204972.296875,Pawtucket,RI
728459.125,Ramsey,NJ
174756.625,Riverdale,UT
268775.90625,Pinckney,MI
411881.5625,Glen Allen,VA
73563.8515625,Havana,FL
918782.4375,Redondo Beach,CA
645263.8125,Park Ridge,IL
183646.1875,Glen Avon,CA
435135.34375,Wahiawa,HI
330215.25,Fontana,CA
102433.335938,Rochester,MI
353422.96875,Picnic PointNorth Lynnwood,WA
1288027.125,Town of Dover,MA
236328.515625,North Richland Hills,TX
153309.640625,Wilmer,AL
262941.78125,Champlin,MN
887315.0,Oakton,VA
172992.375,Cedartown,GA
559636.875,Marlboro,NJ
275306.78125,Crystal Lake,IL
70495.1796875,Fruita,CO
95934.5390625,Panama City,FL
198287.546875,Onondaga,NY
728598.625,East Hampton,NY
1519482.625,Newport Beach,CA
216255.015625,Milton,FL
413331.71875,Medway,MA
180908.03125,Town of Camillus,NY
391183.96875,Nesconset,NY
377613.59375,Plymouth,MA
438248.71875,Richmond,CA
247059.4375,Hendersonville,NC
285753.9375,Mill Plain,WA
157045.375,Clearfield,UT
272181.53125,Salisbury,MD
202191.5625,Hopkins,SC
269989.125,Salisbury Township,PA
171604.421875,Delano,CA
363170.6875,Hicksville,NY
115502.007812,Trenton,NJ
338986.4375,Manteca,CA
478545.8125,San Leandro,CA
266820.46875,Valrico,FL
110098.390625,Pecan Acres,TX
328573.84375,Galt,CA
933310.8125,Frontenac,MO
179216.0625,Berkley,MI
174224.09375,Carrollton,GA
188108.03125,Belle Plaine,MN
473829.5625,Dublin,OH
375684.625,Lodi,CA
403024.90625,Surf City,NC
70026.5078125,Sapulpa,OK
1118346.875,Oak Brook,IL
214625.703125,Rosamond,CA
285563.4375,Richland Township,PA
195309.640625,Ross Township,PA
194763.046875,Demorest,GA
412370.6875,Carmel,NY
305238.125,Paine FieldLake Stickney,WA
292245.875,Murphy,TX
451651.28125,Middlebury,CT
180976.3125,Taylors,SC
1203535.0,Great Falls,VA
1319803.0,Wrightsville Beach,NC
98602.0078125,Yelm,WA
909288.25,Altadena,CA
231584.734375,Warner Robins,GA
205659.4375,West Haven,CT
332404.75,Juneau,AK
231339.765625,Town of Oxford,MA
294850.59375,Plainfield,IL
273583.9375,Pickerington,OH
303415.5625,Byron Center,MI
267228.5,Silverton,OR
29679.5175781,Randleman,NC
254765.0625,Oakville,MO
2537046.5,Monte Sereno,CA
435910.03125,The Woodlands,TX
151968.671875,Town of Athol,MA
390955.6875,Vallejo,CA
85481.9296875,Windsor Township,PA
338837.65625,Elmont,NY
160793.96875,New Albany,IN
365270.3125,Oxford,MS
148887.546875,Grand Island,NE
89390.359375,Lees Summit,MO
90714.0546875,Boyds,MD
268528.5,Rifle,CO
308393.59375,Valdosta,GA
374190.34375,Rendon,TX
375208.375,Whitpain Township,PA
103903.617188,Waynesville,OH
1335843.5,Manchester,MA
416450.6875,Vacaville,CA
196930.125,Gardner,MA
172849.0,White City,UT
138118.875,Bedford,IN
216335.34375,Callahan,FL
573764.375,Issaquah,WA
133916.875,Stoughton,MA
97555.0234375,Gridley,CA
414823.78125,Camas,WA
329338.09375,Town of Chester,NY
293527.71875,West Haverstraw,NY
380342.5625,Roselle,IL
87912.8515625,Anderson,IN
222059.4375,Vermilion,OH
615390.6875,Norwalk,CT
179728.921875,Downingtown,PA
447425.40625,West Bloomfield,MI
375348.9375,Riverside,CA
1789090.125,Emerald Lake Hills,CA
212064.25,Spokane,WA
297169.4375,Clayton,MO
531318.9375,Sunset,FL
235702.8125,Clinton,MS
184578.3125,Franklin,NH
527633.5,New Fairfield,CT
254629.71875,Irmo,SC
66578.71875,Thomasville,NC
706387.375,Keswick,VA
105898.796875,Haverhill,MA
329606.8125,Middletown,DE
336704.4375,Wesley Chapel,NC
79299.6015625,Travelers Rest,SC
258571.484375,Yuma,AZ
747009.9375,Dobbs Ferry,NY
867998.25,Town of Ridgefield,CT
113292.367188,Canton,MS
584530.5,Worcester,PA
352158.65625,Granby,CT
210858.234375,Daytona Beach,FL
432277.71875,Yonkers,NY
525632.4375,Newtown Township,PA
704486.375,View ParkWindsor Hills,CA
753664.375,San Jose,CA
98246.5859375,Lancaster,PA
272091.5625,Tucker,GA
465590.9375,Town of Marshfield,MA
278775.53125,Port Orange,FL
298108.78125,Newburgh,IN
246049.796875,Dayton,NV
424773.46875,Toms River,NJ
262430.125,Victoria,TX
408490.375,Ladue,MO
963540.8125,Mashpee,MA
77608.8359375,Town of Lewiston,NY
295042.125,Mint Hill,NC
670806.4375,Doctor Phillips,FL
325667.09375,Redding,CA
231704.015625,Crestline,CA
327213.625,Ken Caryl,CO
311887.9375,Tehachapi,CA
1119142.0,Santa Rosa Beach,FL
278614.875,Matthews,NC
170838.546875,Austell,GA
158331.328125,Fort Wayne,IN
139595.1875,Semmes,AL
99875.1015625,Dyer,IN
66788.3515625,Alamogordo,NM
325710.0625,Town of Hudson,MA
67323.296875,Mount Vista,WA
315481.125,Spring Valley,TX
119078.71875,Blaine,WA
244770.6875,Newnan,GA
331715.65625,Montgomery,OH
107490.765625,Whitinsville,MA
214530.921875,Edgewood,PA
180231.328125,Portsmouth,VA
206483.53125,Rocky Mount,VA
36440.1601562,Greensboro,NC
178445.375,Glenn Heights,TX
752207.5625,Gates Mills,OH
297593.0625,Methuen,MA
504546.8125,North Bend,WA
260163.046875,Town 'n' Country,FL
319402.78125,Cedar Hills,OR
350736.125,Crestwood,KY
181688.359375,Town of New Paltz,NY
220093.578125,Wadsworth,OH
916863.75,Orono,MN
376249.4375,Leonardtown,MD
248433.734375,West Melbourne,FL
233040.15625,Tacoma,WA
334037.0,Madison,MS
107011.648438,Pelham,NH
165260.234375,Harrisville,UT
195378.3125,Stow,OH
517353.0,Kapolei,HI
104907.632812,Upper Milford Township,PA
154275.90625,Sunnyside,WA
74024.8984375,Spring Lake,NC
135826.109375,Alamo,TX
563584.0,Gambrills,MD
285755.5,Olympia,WA
740007.0625,Alameda,CA
510914.375,Massapequa,NY
276657.4375,Summit,WA
314504.8125,Gleneagle,CO
275724.53125,New London,NC
304858.21875,Newark,DE
2222783.25,Old Westbury,NY
410402.8125,Ormond Beach,FL
362534.5,Westminster,MD
302646.21875,Brecksville,OH
891841.875,Fairfield,CT
239267.46875,Murray,UT
448905.375,Greenfield,MN
290043.3125,Lindenhurst,NY
119146.984375,Jerome,ID
255583.125,Bountiful,UT
1145183.75,HighlandsBaywood Park,CA
81147.390625,Denton,NC
310878.25,Bear,DE
317622.53125,Las Vegas,NV
233354.21875,Farr West,UT
346947.8125,Helotes,TX
275203.21875,Swansea,MA
89719.2734375,Simpsonville,SC
263207.21875,Town of Webster,MA
65597.9921875,Lakeland South,WA
356620.96875,Edgewood,FL
257874.703125,Cocoa,FL
190175.90625,Eagle,CO
53890.3632812,Jackson,MO
239906.03125,Town of Manlius,NY
341901.625,Town of Lunenburg,MA
162705.625,Wilmore,KY
282606.84375,Stephens City,VA
74091.5625,Loughman,FL
301700.4375,Cedar Hills,UT
353042.1875,Clover,SC
214829.71875,East Haven,CT
279872.3125,Wheat Ridge,CO
461051.84375,Grosse Pointe Park,MI
441457.28125,Corona,CA
371010.96875,Lakeland,TN
753575.0625,Dartmouth,MA
159949.796875,Cuyahoga Falls,OH
361490.4375,Highland,CA
405299.9375,Norwood,MA
246315.65625,Medina,OH
246052.609375,Eagle Mountain,UT
274708.8125,Canyon Rim,UT
130706.023438,Bellingham,WA
345675.875,Howell,NJ
390875.53125,Gilford,NH
130032.125,Victoria,MN
782135.375,Dublin,CA
673356.8125,Town of Hanover,NH
237152.203125,Cordova,TN
246987.953125,Moyock,NC
380098.4375,Hoover,AL
442002.6875,Marietta,GA
243469.484375,Lacey,WA
1659686.375,Carmel,CA
627422.0625,Mattapoisett,MA
226712.84375,Ballston,NY
431068.96875,Mount Vernon,NY
181306.03125,Mechanicsburg,PA
276891.125,Fishers,IN
159490.765625,Joliet,IL
577569.3125,North Andover,MA
361691.5625,Denair,CA
398234.9375,Frederick,MD
589445.5,Millstone Township,NJ
222034.53125,Elko,NV
376835.0,Centennial,CO
314044.96875,Fredericksburg,VA
572841.625,Edina,MN
399107.375,Mead,CO
169799.59375,Columbus,OH
500324.25,Windham,NH
660116.9375,Monrovia,CA
1220550.25,San Carlos,CA
780788.9375,Sudbury,MA
176961.453125,Lonsdale,MN
283169.46875,Holbrook,MA
868085.4375,Lower Gwynedd,PA
505873.53125,Vashon,WA
330033.34375,Salem,NH
100523.695312,Pharr,TX
104657.828125,Racine,WI
442864.1875,West Covina,CA
282743.375,Worthington,OH
288746.53125,Elbert,CO
380149.78125,Pembroke Pines,FL
186109.640625,Brunswick,NY
346731.3125,Hood River,OR
187402.015625,Union,MO
321828.53125,West Puente Valley,CA
241359.84375,Pomona,CA
2000531.0,Medina,WA
348706.4375,Thiells,NY
658137.4375,San Diego,CA
182060.234375,New Cumberland,PA
532340.25,Mililani,HI
481836.40625,Superior,CO
696050.875,Deerfield,IL
672088.75,Fort Salonga,NY
293894.40625,Audubon,PA
182858.234375,Oak Park,MI
268393.5625,Bithlo,FL
1903074.625,Stanford,CA
2183691.75,Key Biscayne,FL
619318.1875,Milpitas,CA
464073.0,Vestavia Hills,AL
324770.1875,Cumberland,RI
305364.25,Avon Lake,OH
110016.0625,Town of Johnstown,NY
774026.4375,Evanston,IL
3552474.0,Woodside,CA
643437.4375,La Grange,IL
335971.09375,Mount Dora,FL
661572.125,Belle Haven,VA
217230.125,Cold Springs,NV
257002.40625,Sylvania,OH
259286.75,Bartlesville,OK
301085.25,Canby,OR
220965.46875,Lincoln,NE
281620.875,Jonesboro,AR
923077.25,Wayland,MA
286671.09375,New Port Richey,FL
291358.625,WinstonSalem,NC
603269.9375,Brentwood,TN
265832.125,De Witt,NY
207977.515625,Springfield,OR
585199.6875,Costa Mesa,CA
244614.0625,Moon Township,PA
605679.375,Phoenix,MD
368671.96875,Bowie,MD
82532.53125,Niles,OH
150389.953125,Indianapolis,IN
851688.1875,North Miami Beach,FL
142859.03125,New Philadelphia,OH
338759.15625,Oviedo,FL
273286.34375,Chamberlayne,VA
429887.09375,Little Cottonwood Creek Valley,UT
418200.8125,Orangevale,CA
359329.5,Abington,PA
1578944.875,Town of Bedford,NY
279496.46875,Round Rock,TX
101993.578125,Cumberland,MD
589685.5,Nipomo,CA
301712.0625,Cherry Hill,NJ
49273.09375,Temple,GA
205302.8125,Wylie,TX
499504.90625,Escondido,CA
599286.375,Aldie,VA
188598.796875,Mount Pleasant,WI
359451.375,Lodi,NJ
334708.46875,Town of Salisbury,MA
946918.3125,Chester Township,NJ
208389.5625,Roseburg,OR
145765.859375,Monroe,CT
171979.921875,North Ridgeville,OH
500773.5,Upland,CA
391027.15625,Brick,NJ
283753.4375,East Norriton,PA
65620.484375,Harrisburg,PA
116170.28125,Penn Hills,PA
293934.90625,Derby,CT
173720.078125,Waverly,MI
283179.9375,Ronkonkoma,NY
511952.96875,Towson,MD
224844.578125,Memphis,TN
215151.0,American Fork,UT
249921.28125,Pearland,TX
307513.6875,Union City,NJ
242483.53125,Johnstown,CO
198712.453125,Springville,UT
244171.890625,Selden,NY
258157.828125,Kissimmee,FL
340838.6875,Fleming Island,FL
234742.96875,Chesterton,IN
430544.15625,Medford,MA
484895.6875,Folsom,CA
80884.3359375,Jefferson City,MO
542173.5625,Lemont,IL
38756.625,Browns Summit,NC
334707.28125,Brighton,MI
176439.359375,Tallmadge,OH
92719.6796875,Detroit,MI
104832.125,Hobart,IN
613321.0,Waimanalo,HI
277069.46875,Jenks,OK
212366.671875,Southfield,MI
260744.984375,Garner,NC
541423.5,Northville Township,MI
92387.1484375,Town of Elmira,NY
262100.40625,Titusville,FL
223055.421875,Savannah,GA
484322.5,Morrison,CO
415429.03125,Killingworth,CT
410671.03125,Triangle,VA
78173.8984375,Norman,OK
310693.53125,Citrus Park,FL
213191.171875,Owatonna,MN
361667.84375,Wake Forest,NC
214605.21875,Homestead,FL
491294.15625,Gainesville,VA
148846.1875,Baytown,TX
419825.65625,South Kingstown,RI
247653.8125,Nine Mile Falls,WA
179223.6875,Saint Charles,MN
234945.375,Stone Mountain,GA
267969.46875,Elon,NC
359062.3125,Berthoud,CO
397806.46875,Sherwood,OR
248210.046875,Wallkill,NY
232560.640625,Hamilton,OH
236390.359375,Euless,TX
199453.40625,Jamestown,NC
350471.46875,Tinley Park,IL
91481.5234375,Holyoke,MA
124544.179688,Pottstown,PA
289197.96875,Lexington Park,MD
420460.5625,Ripon,CA
219408.828125,Plain City,UT
469214.46875,Owings Mills,MD
683550.25,Buckingham,PA
280597.59375,Vancouver,WA
416405.65625,Fernandina Beach,FL
280834.15625,Patterson,CA
192690.765625,Yakima,WA
3214109.5,Rancho Santa Fe,CA
586610.75,Olivette,MO
255680.328125,Town of Mansfield,CT
395942.9375,Fair Oaks Ranch,TX
358350.78125,Gotha,FL
109717.671875,Tumwater,WA
245246.1875,Hooper,UT
322852.53125,Beaverton,OR
174346.59375,Anna,TX
435439.6875,Grafton,MA
228675.90625,Mccandless Township,PA
1000479.5,Carmel Valley,CA
317437.375,Fayetteville,GA
364292.75,Suffield,CT
266819.6875,Grayson,GA
350453.40625,Salem,MA
369549.75,Lantana,TX
243593.171875,Lakeway,TX
93115.6640625,Warwick,RI
150977.109375,Magna,UT
398456.90625,Oakley,CA
319910.0625,Shoreview,MN
596672.4375,Petaluma,CA
304490.34375,Attleboro,MA
220400.40625,Georgetown,SC
254598.796875,Rockwall,TX
1210628.75,Chatham Township,NJ
379415.3125,East Fishkill,NY
263571.09375,Fairhaven,MA
664235.5625,Dix Hills,NY
69975.5,Douglasville,GA
330787.59375,Oakdale,CA
254134.53125,Temple Terrace,FL
95007.2265625,Akron,OH
894072.0625,Truckee,CA
354855.78125,Middletown Township,PA
357482.28125,Anchorage,AK
629747.3125,Chester Springs,PA
575034.25,Schuylkill Township,PA
648925.0625,Fall City,WA
378421.25,Marlborough,MA
1384846.75,Franklin Lakes,NJ
277191.1875,Visalia,CA
379309.625,Anthem,AZ
297867.0625,Lebanon,OH
958724.0,Forest Hills,TN
653337.8125,Sammamish,WA
265972.6875,Jordan,MN
95030.921875,Queen Creek,AZ
235856.625,Muscoy,CA
613546.8125,Canton,MA
253501.609375,Windsor,CT
92238.5546875,West Haven,UT
398391.0625,Mequon,WI
180590.765625,Bellevue,NE
275680.3125,Farmington,MN
289487.0625,Everett,WA
141244.171875,Forest Park,OH
759158.375,Fox Chapel,PA
440967.15625,Crofton,MD
261577.109375,Debary,FL
128849.398438,Easton,PA
305932.53125,Kearny,NJ
96743.7734375,Henderson,KY
215220.078125,Stockbridge,GA
415203.34375,North Kingstown,RI
419268.25,Ossining,NY
391860.34375,Coral Springs,FL
2738614.75,Santa Monica,CA
263442.5625,Hanford,CA
488643.71875,Brookfield,CT
564121.9375,Hauula,HI
162220.484375,Trophy Club,TX
2663770.5,Belvedere,CA
298818.90625,South San Jose Hills,CA
91002.40625,Prichard,AL
84293.578125,East Aurora,NY
337828.9375,Aurora,CO
380421.28125,Laurel,MD
214591.171875,Spring Hill,KS
425560.0,Kings Park,NY
210057.828125,Waynesboro,VA
652939.25,Paramus,NJ
392415.25,Englewood,FL
403888.0,Jackson,NJ
422068.1875,Suwanee,GA
216177.109375,Spring Garden Township,PA
245759.4375,Coventry,RI
512246.0625,Lone Tree,CO
847031.625,Inverness,IL
234961.046875,Norcross,GA
388713.15625,Dixon,CA
1457959.625,North Castle,NY
1087515.25,South Pasadena,CA
439061.40625,Eden Prairie,MN
283310.0,Fairview,PA
466555.375,Woodbury,CT
516128.5,Merrick,NY
584384.8125,Blacklick,OH
2145512.5,Miami Beach,FL
448662.03125,Saint Charles,IL
172645.78125,Lancaster,OH
312247.0,Carver,MN
200159.03125,West Point,UT
367095.375,Batavia,IL
499394.75,Hercules,CA
384566.09375,Parker,CO
103151.007812,Canton,CT
1274831.625,San Martin,CA
149977.109375,Schenectady,NY
302472.6875,Clemmons,NC
213826.109375,Troutdale,OR
514367.1875,Town of Stony Point,NY
229471.890625,Gresham,OR
334581.96875,Westminster,CO
577644.375,Wayne,NJ
165566.671875,Waterford,MI
229214.453125,Town of Canandaigua,NY
195499.203125,Midvale,UT
285545.40625,Stockton,CA
135932.9375,Elyria,OH
463493.90625,Santa Paula,CA
198551.8125,Haymarket,VA
338538.78125,Suffolk,VA
259640.96875,Beaumont,TX
215596.390625,Powder Springs,GA
353822.46875,Keller,TX
1867026.25,Paradise Valley,AZ
104625.703125,The Hammocks,FL
207857.4375,Enfield,CT
256037.75,Albuquerque,NM
269263.84375,Bloomington,MN
304095.15625,Thornton,CO
205418.46875,Norfolk,CT
263635.75,Waterford,CA
293263.34375,Huntley,IL
342063.03125,Loveland,OH
292385.9375,Keaau,HI
211449.0,Stewartville,MN
414365.03125,Crozet,VA
38419.2773438,Clarksville,IN
426370.0625,Tampa,FL
338207.6875,Piscataway Township,NJ
361993.1875,Highland Village,TX
200730.125,Vinton,VA
414210.8125,Charlottesville,VA
87560.640625,Lexington,SC
714184.75,Los Alamitos,CA
412531.34375,Tualatin,OR
60592.3710938,Belton,MO
749626.1875,Melville,NY
325141.0,Fenton,MO
165302.40625,Gladstone,MO
1132627.25,Mountain Village,CO
186740.96875,Clinton,UT
294625.75,Columbine,CO
315315.65625,Sandy,OR
268334.125,Patchogue,NY
360828.09375,Columbia,SC
411524.6875,Berlin,MD
418769.0625,Rosedale,CA
1763846.75,Glen Head,NY
474713.375,Raleigh Hills,OR
359456.28125,Milford Township,MI
244920.078125,Seguin,TX
499605.59375,Wheaton,IL
290471.0,Watertown,CT
397145.84375,Monument,CO
407709.28125,Slingerlands,NY
258878.3125,Chester,VA
221525.703125,Coachella,CA
267248.59375,Locust Grove,VA
229210.046875,Keizer,OR
447617.28125,Palm City,FL
334242.0625,Carol Stream,IL
303725.28125,Vadnais Heights,MN
243412.046875,Hastings,MN
436333.6875,Braintree,MA
1335247.125,Bell Canyon,CA
637984.0,Evergreen,CO
704471.1875,Honolulu,HI
1840542.125,Spring Lake,NJ
517130.9375,Mukilteo,WA
281999.625,Champaign,IL
264218.0625,Holly Springs,GA
225449.0,Princeton,FL
470344.40625,Conifer,CO
581152.25,South Lake Tahoe,CA
439754.28125,Rocklin,CA
871159.6875,Truro,MA
289138.53125,Deer Park,NY
224597.59375,Statesboro,GA
353383.09375,Paramount,CA
603796.1875,London Britain Township,PA
179920.484375,Lynchburg,VA
416005.78125,Town of Warwick,NY
358325.40625,Battle Ground,WA
278842.59375,Forest Lake,MN
252930.515625,Middleburg,FL
548458.9375,Windsor,CA
199668.671875,Laurel,MT
416590.0625,Redlands,CA
253851.40625,Milwaukie,OR
175301.203125,Albany,NY
31235.3417969,Liberty,NC
1827825.25,Malibu,CA
325566.71875,Peoria,AZ
262349.8125,Somerset,MA
601504.25,Newtown,CT
464729.84375,Bradenton,FL
508565.0,Wexford,PA
133506.828125,Wellington,FL
193683.9375,Marysville,CA
496667.9375,Hollis,NH
282448.59375,Somers,WI
238991.96875,Oxford,OH
725250.5625,Haiku,HI
379578.0625,Kennesaw,GA
239883.9375,Mead,WA
390917.78125,Peachtree City,GA
426651.84375,Providence,RI
286226.96875,North Babylon,NY
224846.1875,Menomonee Falls,WI
436655.5625,Lincoln,RI
301718.875,Fruit Heights,UT
141668.265625,Saint Johns,MI
217003.609375,East Glenville,NY
342822.84375,Templeton,CA
353300.75,Windsor,CO
614130.875,Hampton Bays,NY
161443.78125,Waterbury,CT
877460.3125,Ladera Ranch,CA
387079.375,Homer Glen,IL
531627.875,Oak Park,IL
264421.6875,Lake in the Hills,IL
214503.609375,Spanaway,WA
163049.796875,Town of Owego,NY
224864.25,Mentor,OH
178216.0625,Saraland,AL
309869.09375,Oregon City,OR
199368.265625,Richfield,MN
207883.53125,Dunnellon,FL
323492.71875,Hamden,CT
695921.75,Atlantic Beach,FL
665368.4375,Vineyard Haven,MA
924963.0625,Glendale,CA
106897.992188,Bridgeton,MO
263274.3125,Bensalem,PA
1530433.5,Los Gatos,CA
264148.1875,South Hill,WA
130869.882812,Sunset,UT
1472519.125,Muttontown,NY
587212.0,Southeast,NY
1052230.875,Miramar Beach,FL
383707.21875,Town of Groton,CT
454817.65625,Forest Hill,MD
1011202.8125,San Francisco,CA
272418.90625,Lusby,MD
675796.3125,Cherry Hills Village,CO
301774.1875,Burlington,VT
236179.109375,Wichita,KS
751086.625,Scotts Valley,CA
197957.4375,South Ogden,UT
1122337.375,Tenafly,NJ
479501.625,Norco,CA
230221.6875,Livonia,MI
76969.078125,Arlington,TX
201141.359375,Cimarron Hills,CO
265766.65625,Little Canada,MN
324014.90625,Menifee,CA
211357.4375,Temple,TX
480509.96875,Wailuku,HI
225074.296875,Cincinnati,OH
86512.453125,Mc Leansville,NC
589385.9375,University Park,TX
526776.5,Bedford,NH
183829.3125,Brunswick,OH
264244.96875,Ocala,FL
89583.53125,Scranton,PA
718807.875,Vail,CO
327955.6875,Thonotosassa,FL
38883.1328125,Holcomb,KS
163436.953125,Griffin,GA
196019.671875,Milliken,CO
313347.40625,Junction City,OR
689518.9375,Seal Beach,CA
289019.34375,Oswego,IL
918592.1875,Pelham,NY
72474.6953125,Moore,OK
284311.65625,Forest,VA
177443.78125,Endwell,NY
1336276.5,Larchmont,NY
243802.015625,Hemet,CA
59866.6679688,Greenfield,CA
155018.46875,Saginaw,TX
269078.71875,Front Royal,VA
478739.34375,El Sobrante,CA
1243281.375,Pinecrest,FL
84354.21875,Greater Northdale,FL
378679.03125,Mira Loma,CA
3068513.5,Portola Valley,CA
256357.4375,Carson City,NV
413343.625,University City,MO
754609.875,Dunn Loring,VA
291952.59375,Lakewood Township,NJ
327342.53125,Westlake,OH
1379391.875,Lake Forest,IL
125418.070312,Buckeye,AZ
710422.9375,Noyack,NY
853678.0,Holmdel,NJ
515383.96875,Teaneck,NJ
379007.375,Peabody,MA
327963.375,Fort Mill,SC
232152.203125,Lower Allen Township,PA
238916.0625,Central Point,OR
457489.9375,Prescott,AZ
293902.40625,La Grange,NY
227868.265625,Broken Arrow,OK
207458.640625,Plainfield,IN
277361.90625,Leesburg,GA
78010.0390625,Inman,SC
169137.75,Cicero,NY
490417.5625,Town of Great Barrington,MA
255017.265625,Grants Pass,OR
155596.78125,Jasper,IN
335426.15625,Phoenix,AZ
523211.1875,Severna Park,MD
1068248.375,Mc Lean,VA
430699.25,Zionsville,IN
101851.804688,Wolcott,CT
115331.726562,San Juan,TX
429949.375,Upper Saucon Township,PA
814716.5,Crownsville,MD
109366.664062,Mercedes,TX
180683.125,Coos Bay,OR
202730.921875,Saint Helens,OR
364917.40625,Winter Springs,FL
144033.734375,Town and Country,WA
85936.1484375,Pleasant Garden,NC
286516.125,Colorado Springs,CO
738574.9375,Hopewell Township,NJ
202103.609375,Seven Hills,OH
427604.28125,Wilmington,NC
457181.375,Rohnert Park,CA
53351.0039062,Orrville,OH
46136.9492188,Greenfield,IN
346410.0625,Renton,WA
331366.625,Lutz,FL
332836.9375,Estero,FL
677272.0625,Windermere,FL
274289.53125,Everett,MA
512966.21875,Westford,MA
417876.3125,Rehoboth,MA
113435.34375,Hartford,CT
62856.2265625,Grand Forks,ND
289003.5625,Perrysburg,OH
18969.4785156,Gary,IN
253794.78125,Glenside,PA
607992.125,Big Bear Lake,CA
877531.5,Solebury,PA
468524.40625,Burke,VA
220367.46875,Pedley,CA
328516.375,Canton,GA
307384.75,Castle Hills,TX
1479884.0,Stone Harbor,NJ
345153.875,Seabrook,NH
362267.875,East Pikeland Township,PA
323165.375,Garfield,NJ
226025.296875,Schertz,TX
381085.25,Manassas,VA
132457.03125,Weslaco,TX
245895.984375,Farmers Branch,TX
276966.625,Bethlehem,NY
272986.34375,Richardson,TX
94840.9609375,Florence,SC
34589.5585938,Michigan City,IN
135163.859375,Norwood,OH
394828.96875,Odessa,FL
287641.84375,Dalton,MA
307498.875,Kendall West,FL
265050.59375,Perris,CA
368961.75,Elk Grove,CA
478747.0625,Waipahu,HI
280348.96875,West Babylon,NY
949147.875,North Tustin,CA
43891.1640625,Abilene,KS
605358.6875,Valley Center,CA
76269.4765625,Norton Shores,MI
575050.4375,Lahaina,HI
1011087.625,Newton,MA
704936.75,Swampscott,MA
619086.9375,Tuckahoe,VA
1072994.75,Weston,CT
463360.625,Morehead City,NC
335361.53125,Aurora,OH
1294023.375,Hillsborough,CA
212399.203125,Massillon,OH
473646.90625,MontroseGhent,OH
246951.0,Manchester,CT
298818.125,Palmdale,CA
240614.453125,Sahuarita,AZ
1164109.75,Laguna Hills,CA
253576.703125,Kimberly,ID
533563.0,Belmar,NJ
3147793.75,Montecito,CA
376479.46875,Erie,CO
462531.21875,Trumbull,CT
335204.78125,Modesto,CA
282172.25,Salem,WI
1308994.875,Chatham,MA
445410.28125,Grass Valley,CA
65351.8085938,Hernando,MS
695803.25,North Bethesda,MD
120793.171875,Ferndale,WA
767222.3125,Morgan Hill,CA
288952.625,Staunton,VA
422045.25,Wilmington,MA
270844.1875,Saint Charles,MO
237265.46875,Sanger,CA
789397.875,Kinnelon,NJ
110365.460938,Cape Coral,FL
856395.25,Hamilton,MA
227278.71875,Manchester,NH
349263.84375,Hampden Township,PA
402407.1875,Greenwood Village,CO
192959.84375,Portage,MI
144581.921875,Pike Road,AL
261076.703125,Beaumont,CA
332715.3125,La Grange,KY
755899.625,Key Largo,FL
562092.3125,Bridgewater,NJ
70587.953125,Grand Island,NY
